id,year,month,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel,day,popularity
16923,1,12,3,8,1778,0.332187858,,0.46866485,25,3,11,0,4.770528684,9,technology,tuesday,1
16924,1,12,3,9,280,0.599250934,,0.733333329,15,3,11,0,4.810714286,7,other,tuesday,1
16925,1,12,3,8,305,0.475982531,0.999999994,0.499999997,29,,26,0,4.678688525,10,lifestyle,tuesday,1
16927,1,12,3,12,273,0.558052432,0.999999994,0.621468923,9,,1,0,4.981684982,9,bussiness,tuesday,0
16928,1,12,3,10,1052,0.464110127,,0.61882716,22,4,11,0,4.682509506,6,entertainment,tuesday,0
16929,1,12,3,12,250,0.672340423,,0.804878044,6,3,0,7,4.58,6,entertainment,tuesday,1
16931,1,12,3,9,298,0.567010307,0.999999995,0.646464643,27,,15,0,5.275167785,3,other,tuesday,1
16932,1,12,3,12,279,0.654411762,0.999999994,,3,2,1,1,4.799283154,7,other,tuesday,0
16933,1,12,3,8,342,0.619047617,0.999999995,0.765550236,9,0,1,0,5.058479532,8,lifestyle,tuesday,1
16934,1,12,3,11,96,0.608695646,0.999999984,,9,4,1,0,4.760416667,5,social media,tuesday,1
16935,1,12,3,8,715,0.473293768,0.999999998,,19,6,1,0,4.73986014,6,lifestyle,tuesday,0
16936,1,12,3,6,181,0.581005583,0.999999992,0.652542367,17,3,13,0,5.635359116,10,social media,tuesday,1
16938,1,12,3,13,351,0.676384838,0.999999996,0.814655169,4,2,1,26,4.709401709,6,entertainment,tuesday,0
16939,1,12,3,8,160,0.647798738,0.999999989,,4,3,0,1,4.4,5,world,tuesday,0
16940,1,12,3,8,549,0.495412843,0.999999997,,11,0,1,0,4.56284153,9,lifestyle,tuesday,0
16941,1,12,3,13,572,0.478723403,0.999999997,0.624277455,7,4,1,1,4.564685315,9,world,tuesday,0
16942,1,12,3,11,320,0.60586319,,0.751295333,17,5,,1,4.665625,6,other,tuesday,0
16943,1,12,3,11,537,0.497196261,0.999999997,0.644171777,8,0,1,0,4.932960894,10,world,tuesday,0
16944,1,12,3,13,1240,0.467489712,,,13,6,11,1,4.4,8,entertainment,tuesday,0
16945,1,12,3,14,229,0.61160714,,,8,7,,1,4.489082969,6,bussiness,tuesday,1
16946,1,12,3,9,1427,0.373758865,0.999999999,0.547123622,18,0,1,0,4.876664331,9,world,tuesday,0
16947,1,12,3,12,681,0.456325301,0.999999998,,11,0,1,0,4.84287812,6,bussiness,tuesday,1
16948,1,12,3,8,723,0.465181058,0.999999998,,12,0,1,0,4.890733057,9,lifestyle,tuesday,1
16950,1,12,3,10,805,0.466666666,,0.642259413,27,7,1,0,4.525465839,4,entertainment,tuesday,0
16951,1,12,3,13,157,0.677631574,0.999999989,,3,2,1,0,4.617834395,3,technology,tuesday,0
16952,1,12,3,13,678,0.518404907,,,29,14,15,1,4.862831858,8,entertainment,tuesday,0
16953,1,12,3,9,430,0.542654027,,,6,5,,0,4.506976744,9,technology,tuesday,0
16954,1,12,3,11,594,0.527303753,0.999999997,,11,0,1,0,4.745791246,7,world,tuesday,1
16955,1,12,3,11,748,0.458046767,0.999999998,0.653937946,9,3,1,1,4.355614973,5,technology,tuesday,1
16956,1,12,3,10,167,0.676646703,0.99999999,,6,3,1,0,4.365269461,6,entertainment,tuesday,0
16957,1,12,3,10,2162,0.358278765,0.999999999,,72,14,,0,4.710453284,6,social media,tuesday,1
16958,1,12,3,10,287,0.556338026,0.999999994,,6,5,0,0,5.003484321,10,social media,tuesday,0
16960,1,12,3,9,196,0.671957668,0.999999992,0.756097555,10,3,6,0,4.530612245,9,other,tuesday,0
16962,1,12,3,11,369,0.585635357,0.999999995,,8,7,1,0,4.785907859,9,technology,tuesday,1
16963,1,12,3,13,661,0.386581469,0.999999998,,71,8,64,0,5.360060514,6,entertainment,tuesday,0
16965,1,12,3,9,379,0.589041094,,0.718367344,7,4,1,0,4.862796834,6,world,tuesday,0
16966,1,12,3,9,180,0.630681815,0.999999991,,4,4,1,2,4.733333333,10,,tuesday,1
16968,1,12,3,8,287,0.57491289,0.999999994,0.751515147,2,1,0,0,4.860627178,9,technology,tuesday,0
16969,1,12,3,8,955,0.463547334,,,27,5,10,0,4.358115183,9,lifestyle,tuesday,0
16970,1,12,3,8,228,0.568281936,,0.749999995,4,3,1,1,4.807017544,6,technology,tuesday,0
16971,1,12,3,10,1036,0.421104536,,0.606164383,28,,21,0,4.312741313,8,entertainment,tuesday,0
16973,1,12,3,10,178,0.666666663,0.999999992,,8,6,1,1,4.764044944,9,entertainment,tuesday,0
16974,1,12,3,9,419,0.603092782,0.999999996,0.686832738,14,2,1,10,4.887828162,10,bussiness,tuesday,0
16975,1,12,3,13,325,0.56289308,0.999999994,0.783132525,4,4,1,1,4.110769231,10,technology,tuesday,1
16976,1,12,3,13,219,0.71634615,0.999999993,,16,3,1,1,4.803652968,5,technology,tuesday,0
16977,1,12,3,11,601,0.508532422,,0.7122093,8,2,0,0,4.928452579,10,entertainment,tuesday,0
16978,1,12,3,11,503,0.591463413,0.999999997,0.747663549,16,,10,0,4.578528827,9,lifestyle,tuesday,1
16979,1,12,4,10,471,0.588495574,,,24,,13,0,4.628450106,7,other,wednesday,0
16980,1,12,4,10,374,0.602240895,0.999999997,0.658703069,21,3,0,16,5.205882353,9,entertainment,wednesday,1
16981,1,12,4,8,207,0.594202896,0.999999992,,12,1,6,0,4.821256039,6,other,wednesday,1
16982,1,12,4,10,254,0.609756095,0.999999993,0.799999995,6,4,,1,4.862204724,7,world,wednesday,0
16983,1,12,4,9,215,0.59433962,,,4,,,0,4.772093023,6,bussiness,wednesday,0
16984,1,12,4,11,284,0.571428569,,,10,6,1,0,4.542253521,10,technology,wednesday,0
16985,1,12,4,11,371,0.543046356,0.999999996,,30,5,25,1,4.752021563,10,entertainment,wednesday,0
16986,1,12,4,10,917,0.491675915,0.999999998,0.712665405,9,3,1,0,4.744820065,8,technology,wednesday,0
16987,1,12,4,11,448,0.53174603,0.999999997,0.539999998,35,5,25,1,4.649553571,6,other,wednesday,1
16988,1,12,4,9,432,0.498783454,,0.652343747,26,2,20,0,4.851851852,5,other,wednesday,1
16989,1,12,4,8,2632,0.35862069,,0.555701179,59,1,1,1,4.703647416,8,bussiness,wednesday,1
16990,1,12,4,5,1183,0.429667519,,0.603641456,26,2,1,0,5.071005917,10,world,wednesday,0
16991,1,12,4,12,159,0.723684206,,,6,6,0,0,4.55345912,5,entertainment,wednesday,1
16994,1,12,4,10,761,0.461538461,,,7,,1,1,5.109067017,10,technology,wednesday,1
16996,1,12,4,11,559,0.547134934,,0.706051871,22,7,14,1,4.894454383,6,entertainment,wednesday,1
16997,1,12,4,9,0,0,0,,0,0,20,0,0,6,world,wednesday,1
16998,1,12,4,9,1182,0.488734835,0.999999999,0.680821917,14,11,11,0,4.769881557,8,world,wednesday,1
16999,1,12,4,10,181,0.59668508,,0.672131142,12,4,5,0,4.55801105,7,other,wednesday,1
17000,1,12,4,9,297,0.600694442,,0.752808985,2,1,0,0,4.525252525,5,technology,wednesday,0
17001,1,12,4,9,511,0.495192307,0.999999997,,52,2,51,1,4.870841487,10,lifestyle,wednesday,1
17002,1,12,4,9,193,0.668449194,0.999999992,,8,2,1,0,5.466321244,7,world,wednesday,0
17003,1,12,4,8,574,0.552293577,,0.677595627,20,,15,2,4.836236934,9,other,wednesday,1
17004,1,12,4,12,168,0.638036806,0.999999989,0.787234034,4,4,,0,4.386904762,6,technology,wednesday,0
17005,1,12,4,10,872,0.500616522,,0.685416665,25,5,,1,4.279816514,7,entertainment,wednesday,1
17006,1,12,4,13,411,0.514705881,,0.663865543,4,2,1,0,4.710462287,8,world,wednesday,1
17008,1,12,4,10,1114,0.421675774,0.999999998,,6,1,,0,4.629263914,8,world,wednesday,0
17009,1,12,4,8,690,0.48816568,0.999999997,,6,0,1,0,4.498550725,6,world,wednesday,0
17011,1,12,4,10,137,0.691729318,0.999999989,,6,4,1,0,4.832116788,5,entertainment,wednesday,0
17012,1,12,4,9,819,0.465770171,,0.644210525,3,2,1,0,4.506715507,6,world,wednesday,1
17013,1,12,4,10,535,0.562851781,0.999999997,,27,9,17,0,4.803738318,7,social media,wednesday,0
17014,1,12,4,12,480,0.527426159,0.999999996,,10,4,1,0,4.589583333,10,other,wednesday,1
17015,1,12,4,9,794,0.485969387,0.999999998,,21,8,1,0,4.774559194,9,world,wednesday,1
17016,1,12,4,11,736,0.52573018,0.999999998,,7,0,1,4,4.597826087,7,entertainment,wednesday,1
17017,1,12,4,13,118,0.77966101,0.999999986,,8,5,,0,4.686440678,9,bussiness,wednesday,0
17018,1,12,4,13,109,0.780952374,,0.835616427,3,3,0,2,4.47706422,8,entertainment,wednesday,0
17019,1,12,4,8,781,0.471128608,0.999999998,0.653669723,12,,1,0,4.443021767,9,social media,wednesday,1
17020,1,12,4,12,132,0.689393934,,,4,3,0,1,4.21969697,10,other,wednesday,1
17021,1,12,4,8,795,0.462745097,,0.623678646,18,1,9,0,4.641509434,9,technology,wednesday,0
17022,1,12,4,10,1030,0.442815249,0.999999998,0.628762541,22,16,1,0,4.781553398,7,technology,wednesday,1
17023,1,12,4,9,917,0.423245614,,0.609942637,18,5,1,0,4.717557252,7,bussiness,wednesday,1
17024,1,12,4,13,359,0.628985505,0.999999996,,11,3,1,0,4.757660167,7,,wednesday,1
17025,1,12,4,13,280,0.734545452,0.999999994,,11,0,1,0,4.864285714,7,world,wednesday,1
17026,1,12,4,9,315,0.597315434,0.999999994,,2,1,1,0,4.498412698,6,technology,wednesday,0
17028,1,12,4,12,254,0.653386452,0.999999994,0.774999995,7,5,1,1,4.838582677,10,entertainment,wednesday,1
17029,1,12,4,8,520,0.498031495,,,6,6,7,1,4.430769231,8,technology,wednesday,0
17030,1,12,4,10,298,0.617747438,0.999999994,0.780346816,7,4,1,0,4.865771812,5,world,wednesday,0
17032,1,12,5,11,720,0.564907275,0.999999998,,14,2,11,2,4.5125,9,entertainment,thursday,0
17033,1,12,5,11,309,0.572368419,0.999999995,,14,5,0,1,4.870550162,10,technology,thursday,0
17034,1,12,5,8,907,0.46719457,,0.623214285,14,6,,0,4.767364939,10,bussiness,thursday,1
17035,1,12,5,10,305,0.626712327,,0.743315504,7,2,0,11,4.495081967,8,entertainment,thursday,0
17036,1,12,5,12,203,0.676767673,0.999999993,,11,4,4,1,4.911330049,7,other,thursday,1
17037,1,12,5,10,343,0.578313251,0.999999995,,5,4,1,0,4.988338192,8,technology,thursday,0
17040,1,12,5,7,1294,0.407608695,,0.627118643,19,7,1,0,4.604327666,9,bussiness,thursday,1
17041,1,12,5,13,336,0.558282207,,,7,3,1,0,4.324404762,7,world,thursday,0
17042,1,12,5,6,1185,0.42010772,0.999999999,0.586567163,49,5,21,0,4.392405063,8,social media,thursday,0
17043,1,12,5,8,323,0.559006209,0.999999995,0.700483088,8,3,0,0,4.925696594,10,technology,thursday,1
17044,1,12,5,9,943,0.358324145,0.999999998,0.449013157,4,4,21,1,4.849416755,6,technology,thursday,1
17045,1,12,5,10,273,0.61742424,0.999999994,0.824675319,3,2,0,0,4.483516484,6,world,thursday,0
17046,1,12,5,9,257,0.645418324,,0.779874209,2,1,,0,5.038910506,7,bussiness,thursday,0
17047,1,12,5,8,177,0.583815026,0.99999999,,4,3,1,0,4.649717514,7,technology,thursday,1
17048,1,12,5,9,337,0.562499998,0.999999995,0.770053472,8,2,0,0,4.964391691,10,technology,thursday,1
17049,1,12,5,14,356,0.584745761,,0.754545451,10,0,1,0,5.061797753,10,world,thursday,0
17050,1,12,5,11,234,0.539534881,,0.534161487,8,1,20,0,4.948717949,8,other,thursday,1
17051,1,12,5,11,707,0.521994134,,,33,6,7,0,4.768033946,4,bussiness,thursday,0
17052,1,12,5,10,529,0.557471263,,0.75079872,12,6,1,0,4.990548204,5,world,thursday,0
17053,1,12,5,14,238,0.629955944,0.999999993,,12,7,4,0,4.764705882,5,entertainment,thursday,1
17054,1,12,5,9,781,0.472409151,0.999999998,,20,1,10,1,4.469910371,6,entertainment,thursday,0
17055,1,12,5,8,376,0.622950818,0.999999995,,18,,1,0,4.555851064,8,other,thursday,0
17056,1,12,5,5,1690,0.450239808,0.999999999,,8,,1,0,4.821893491,8,world,thursday,0
17057,1,12,5,8,259,0.549800795,0.999999995,,13,2,1,11,5.370656371,10,world,thursday,1
17058,1,12,5,9,362,0.616477271,0.999999996,,10,0,,1,5,4,world,thursday,0
17059,1,12,5,9,1959,0.331576173,0.999999999,0.441640378,5,,33,0,4.899438489,5,world,thursday,1
17060,1,12,5,8,4155,0.315674891,1,,7,,1,0,4.765102286,9,world,thursday,0
17061,1,12,5,13,1357,0.411111111,0.999999999,0.658263304,2,2,,0,4.486366986,10,world,thursday,1
17062,1,12,5,11,109,0.679611644,,,4,2,1,0,4.321100917,7,entertainment,thursday,1
17063,1,12,5,10,471,0.503198293,0.999999997,0.643835614,10,2,0,0,5.142250531,10,technology,thursday,0
17064,1,12,5,12,942,0.413943355,,0.565295169,16,0,1,0,5.097664544,8,world,thursday,0
17065,1,12,5,13,519,0.480237153,,,9,7,1,0,4.131021195,9,technology,thursday,1
17066,1,12,5,13,1277,0.453516572,0.999999999,,23,4,10,1,4.667188724,10,entertainment,thursday,1
17067,1,12,5,9,183,0.557377046,,0.643939389,10,2,6,0,5.18579235,6,other,thursday,0
17068,1,12,5,9,1312,0.338095238,,,2,2,32,1,5.05945122,8,world,thursday,0
17069,1,12,5,10,652,0.49674267,0.999999997,0.648148146,6,3,0,11,4.161042945,8,other,thursday,1
17070,1,12,5,13,680,0.4870229,,,8,0,,0,4.951470588,6,world,thursday,1
17071,1,12,5,8,757,0.419571045,0.999999998,0.552106429,12,1,1,0,4.813738441,6,bussiness,thursday,0
17072,1,12,5,13,310,0.585454543,,0.638095235,28,3,25,1,4.780645161,10,world,thursday,1
17073,1,12,5,6,854,0.499999999,,,32,10,,0,4.393442623,10,social media,thursday,1
17075,1,12,5,9,668,0.53374233,0.999999998,0.682151588,18,3,11,0,4.797904192,8,entertainment,thursday,1
17076,1,12,5,8,200,0.589743587,0.999999991,,6,4,,0,4.86,6,bussiness,thursday,0
17077,1,12,5,9,1453,0.411142454,,0.588719153,18,0,1,1,4.86717137,8,world,thursday,0
17078,1,12,5,5,782,0.490666666,0.999999998,0.643749999,40,12,5,1,4.772378517,10,bussiness,thursday,1
17079,1,12,5,9,150,0.693877546,,,8,4,0,2,4.613333333,10,other,thursday,0
17080,1,12,5,13,390,0.465053762,0.999999996,,6,5,5,2,4.484615385,9,entertainment,thursday,1
17082,1,12,5,9,3735,0.311586356,1,0.506322957,30,0,1,2,4.462382865,9,social media,thursday,1
17083,1,12,5,13,352,0.538922154,,,4,2,16,0,4.511363636,7,other,thursday,0
17084,1,12,5,9,416,0.539215685,,0.696850391,9,0,0,3,4.572115385,8,social media,thursday,0
17085,1,12,5,7,338,0.453453452,0.999999996,,25,4,20,0,5.103550296,10,other,thursday,1
17086,1,12,5,12,223,0.630136983,,0.77304964,15,3,,0,4.825112108,4,bussiness,thursday,1
17087,1,12,5,9,377,0.535519124,0.999999996,0.671052629,8,3,1,0,4.848806366,3,bussiness,thursday,1
17088,1,12,5,7,384,0.565789472,,0.762557074,3,3,0,0,4.739583333,8,world,thursday,0
17089,1,12,5,13,384,0.539267014,0.999999995,0.762790694,4,3,1,0,4.731770833,8,world,thursday,0
17090,1,12,5,9,434,0.451612902,0.999999995,,11,0,1,0,4.30875576,10,world,thursday,0
17091,1,12,5,7,1037,0.38253012,,0.482549316,45,3,21,0,4.254580521,10,entertainment,thursday,1
17092,1,12,5,12,231,0.648888886,,,3,1,1,0,4.692640693,7,world,thursday,0
17093,1,12,5,7,550,0.504780114,0.999999997,,18,2,1,0,4.685454545,8,world,thursday,0
17094,1,12,5,13,604,0.470383274,,0.575129532,37,9,28,0,4.847682119,7,entertainment,thursday,0
17095,1,12,5,10,386,0.525606468,0.999999995,0.723300967,4,2,1,0,4.613989637,7,world,thursday,0
17096,1,12,5,11,276,0.62181818,,0.817073166,3,1,0,0,4.72826087,9,world,thursday,0
17097,1,12,6,9,546,0.620618555,,,31,6,0,1,4.741758242,10,other,friday,1
17098,1,12,6,11,161,0.687499996,0.99999999,,4,,1,0,4.689440994,6,technology,friday,1
17099,1,12,6,8,169,0.612499996,0.99999999,0.725490189,5,4,1,0,4.597633136,6,technology,friday,0
17101,1,12,6,8,713,0.512160228,0.999999998,0.654788417,21,18,8,0,4.910238429,8,world,friday,0
17102,1,12,6,12,689,0.469298245,,0.64141414,4,3,0,1,4.586357039,9,world,friday,1
17103,1,12,6,13,191,0.731578944,0.999999992,0.891666659,3,2,0,2,4.612565445,10,other,friday,1
17104,1,12,6,8,333,0.676375402,0.999999996,0.726890753,5,,23,0,4.852852853,7,world,friday,1
17105,1,12,6,12,124,0.75806451,0.999999987,0.8227848,4,4,0,2,4.403225806,10,entertainment,,0
17106,1,12,6,13,476,0.573275861,,,15,0,1,0,5.014705882,10,world,friday,0
17107,1,12,6,7,929,0.498915401,0.999999998,0.710037173,15,4,1,0,4.596340151,6,bussiness,friday,1
17108,1,12,6,12,438,0.601431979,0.999999996,0.751798558,25,8,,1,4.751141553,10,entertainment,friday,0
17109,1,12,6,13,515,0.553149605,0.999999997,0.72222222,10,5,,0,4.681553398,8,entertainment,friday,0
17110,1,12,6,12,325,0.577777776,0.999999995,,13,0,1,0,5.021538462,6,bussiness,friday,0
17111,1,12,6,10,780,0.425806451,0.999999998,,13,,1,0,4.919230769,9,world,friday,0
17112,1,12,6,11,918,0.499999999,0.999999998,0.699633698,7,6,,1,4.535947712,5,social media,friday,1
17113,1,12,6,7,463,0.503267973,0.999999996,0.674603172,5,3,,1,4.453563715,4,social media,,1
17114,1,12,6,13,231,0.58222222,0.999999994,0.643312098,8,8,9,1,4.523809524,10,entertainment,friday,0
17115,1,12,6,11,177,0.630681815,,0.745454539,2,2,1,0,4.81920904,10,social media,friday,1
17118,1,12,6,13,448,0.597752808,0.999999996,,21,4,1,1,5.040178571,6,social media,friday,0
17119,1,12,6,10,673,0.499245851,,,18,15,11,0,4.76077266,8,social media,friday,1
17120,1,12,6,13,335,0.56832298,0.999999995,,18,6,11,1,4.623880597,9,other,friday,0
17121,1,12,6,12,170,0.71856287,,0.874999991,4,,0,1,4.6,7,entertainment,friday,0
17122,1,12,6,10,725,0.550484093,0.999999998,0.739325841,8,0,,0,4.904827586,10,lifestyle,friday,1
17123,1,12,6,15,836,0.53178484,0.999999998,,17,3,10,0,4.679425837,7,entertainment,friday,0
17124,1,12,6,9,263,0.583657585,,0.729559744,7,1,1,0,4.714828897,7,technology,friday,0
17125,1,12,6,13,354,0.60869565,,,3,2,1,1,5.251412429,8,technology,friday,0
17126,1,12,6,7,578,0.543165467,0.999999997,0.724928365,11,1,1,0,4.579584775,8,world,friday,0
17127,1,12,6,10,989,0.480868665,,0.649006621,15,3,1,1,4.8190091,6,world,friday,0
17128,1,12,6,13,2237,0.242636746,,0.305591677,2,2,33,0,4.839517211,9,world,friday,1
17129,1,12,6,10,872,0.591584158,,0.702439023,52,3,1,0,5.069954128,7,other,friday,0
17130,1,12,6,14,2137,0.344762799,,,64,,,0,4.627983154,5,social media,friday,0
17131,1,12,6,11,144,0.719424455,0.999999989,0.840425523,4,2,0,2,4.881944444,10,world,friday,0
17132,1,12,6,12,708,0.465811965,,0.659259258,6,2,0,0,4.789548023,10,entertainment,friday,0
17133,1,12,6,10,695,0.381656804,0.999999998,0.480088495,17,1,22,0,4.952517986,8,world,friday,1
17134,1,12,6,12,257,0.629629627,,0.723926376,7,5,1,0,5.027237354,8,social media,,1
17135,1,12,6,11,281,0.621621619,,,8,5,1,12,4.483985765,10,,friday,1
17138,1,12,6,14,99,0.84848484,,0.952380937,6,3,,0,5.01010101,7,technology,friday,1
17140,1,12,6,9,106,0.790476183,,0.953124985,4,3,1,0,4.301886792,10,technology,friday,1
17141,1,12,6,10,369,0.565573769,0.999999995,0.749999997,9,0,1,0,4.60704607,7,entertainment,friday,0
17142,1,12,6,9,816,0.505632039,0.999999998,0.682092554,43,12,11,0,4.756127451,6,technology,friday,1
17143,1,12,6,9,868,0.471764705,,0.676528598,20,1,1,0,4.639400922,5,lifestyle,friday,1
17144,1,12,6,12,104,0.78217821,,,3,1,1,1,4.951923077,9,world,friday,1
17145,1,12,6,13,783,0.437017994,,,13,0,1,0,5.099616858,8,lifestyle,friday,1
17146,1,12,6,11,270,0.597744359,,0.758389257,3,2,1,0,4.474074074,10,technology,friday,1
17147,1,12,6,10,693,0.612954185,0.999999998,0.669865642,55,2,0,50,5.116883117,7,other,friday,1
17148,1,12,6,11,115,0.739130428,,0.873239424,2,1,,0,4.67826087,5,other,friday,0
17151,1,12,6,9,647,0.510500807,,0.650872816,17,7,1,0,4.506955178,6,entertainment,friday,0
17152,1,12,6,8,0,0,,,0,0,0,1,0,5,world,friday,0
17153,1,12,6,10,1049,0.382089552,0.999999999,0.47928994,46,5,20,0,4.346043851,8,entertainment,friday,0
17155,1,12,6,7,537,0.606177605,0.999999997,,21,1,14,0,4.690875233,9,entertainment,friday,1
17156,1,12,6,11,713,0.406025824,0.999999998,0.524154588,8,5,9,0,4.124824684,8,technology,friday,1
17157,1,12,7,6,1709,0.444106926,0.999999999,0.629268292,52,6,21,0,4.540081919,10,technology,saturday,1
17159,1,12,7,13,295,0.598639454,0.999999995,0.744565213,15,,0,1,4.66440678,10,technology,saturday,0
17160,1,12,7,10,222,0.643518516,0.999999993,0.792592587,5,2,0,0,4.765765766,8,world,saturday,0
17161,1,12,7,9,0,0,0,,0,0,0,15,0,8,other,saturday,0
17162,1,12,7,14,468,0.544871794,0.999999996,,10,6,1,0,4.777777778,9,world,saturday,0
17163,1,12,7,8,1391,0.410958904,,,33,9,0,0,4.793673616,6,bussiness,saturday,1
17164,1,12,7,7,622,0.44093178,0.999999997,0.581460673,25,,7,0,4.519292605,7,technology,saturday,0
17165,1,12,7,8,287,0.592982454,0.999999994,,6,3,1,0,4.919860627,8,technology,saturday,1
17166,1,12,7,12,329,0.57798165,,0.735294114,9,6,1,0,4.802431611,10,technology,saturday,1
17167,1,12,7,10,287,0.597785976,0.999999994,,3,2,1,0,4.703832753,7,technology,saturday,1
17168,1,12,7,9,473,0.566591421,0.999999997,0.607954544,31,3,0,27,4.773784355,10,other,saturday,0
17169,1,12,7,7,654,0.474193548,,,24,2,11,0,4.43883792,10,lifestyle,saturday,1
17170,1,12,7,10,926,0.421621621,0.999999998,0.596190475,19,2,1,3,4.412526998,5,bussiness,saturday,1
17171,1,12,7,8,219,0.611111108,0.999999993,,10,,4,0,4.739726027,7,other,saturday,1
17172,1,12,7,9,745,0.557065217,0.999999998,,9,6,,1,4.665771812,10,world,saturday,0
17173,1,12,7,11,148,0.714285709,,,6,4,,2,4.195945946,9,bussiness,saturday,1
17174,1,12,7,10,248,0.647058821,0.999999994,0.748387092,4,2,0,2,4.733870968,9,entertainment,saturday,1
17175,1,12,7,15,418,0.561881187,0.999999996,,14,3,0,1,4.588516746,6,entertainment,saturday,1
17176,1,12,7,10,504,0.537848605,0.999999997,,13,0,1,0,4.267857143,9,lifestyle,saturday,0
17177,1,12,7,10,448,0.550480768,,0.636986299,33,2,1,0,5.051339286,6,bussiness,saturday,1
17178,1,12,7,9,348,0.635820894,0.999999995,0.808080804,12,0,,0,4.454022989,10,bussiness,saturday,1
17179,1,12,7,11,107,0.754716974,,0.878787865,5,,,0,4.887850467,7,other,saturday,0
17180,1,12,7,9,572,0.545293072,0.999999997,,23,2,1,0,4.839160839,10,social media,saturday,1
17181,1,12,7,14,364,0.554285713,0.999999995,,8,1,0,0,4.587912088,9,world,saturday,1
17182,1,12,7,10,872,0.506447831,0.999999998,,20,,16,0,4.565366972,7,lifestyle,saturday,1
17183,1,12,7,9,933,0.458646616,0.999999998,,25,12,1,0,4.867095391,7,bussiness,saturday,1
17184,1,12,8,9,525,0.609913792,0.999999997,0.721362227,30,4,,0,4.683809524,10,other,sunday,1
17185,1,12,8,10,251,0.611570245,0.999999993,,4,2,1,0,4.796812749,6,bussiness,sunday,1
17187,1,12,8,8,883,0.532163742,,,29,28,,0,4.722536806,10,technology,sunday,0
17188,1,12,8,10,428,0.581176469,0.999999996,,7,2,1,1,4.425233645,10,lifestyle,sunday,1
17189,1,12,8,11,406,0.564171121,0.999999996,0.629921257,25,3,,0,4.608374384,10,technology,sunday,1
17190,1,12,8,9,154,0.641891888,,0.818181809,5,2,0,0,4.474025974,7,lifestyle,sunday,1
